Prix,Année-Modèle,Boite de vitesses,Type de carburant,Kilométrage,Marque,Modèle,Puissance fiscale,Nombre de portes,Origine,Première main,État,equip_Jantes aluminium,equip_Caméra de recul,equip_ESP,equip_Régulateur de vitesse,equip_CD/MP3/Bluetooth,equip_Vitres électriques,equip_Aucun,equip_Radar de recul,equip_Ordinateur de bord,equip_Système de navigation/GPS,equip_ABS,equip_Limiteur de vitesse,equip_Airbags,equip_Verrouillage centralisé à distance,equip_Climatisation,equip_Sièges cuir,equip_Toit ouvrant,Carburant_encoded,Origine_Dédouanée,Origine_Importée neuve,Origine_Inconnue,Origine_Pas encore dédouanée,Origine_WW au Maroc,État_encoded
165000,2023,0,Diesel,27500,Peugeot,208,6.0,5,WW au Maroc,0,Très bon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
90000,2008,0,Diesel,325000,Volkswagen,Golf 5,8.0,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
150000,2018,0,Diesel,105000,Peugeot,Autres,7.0,5,WW au Maroc,0,Très bon,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
66000,2013,0,Essence,185000,Renault,Clio,6.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,1.0,0.0,0.0,2
283000,2021,1,Diesel,125000,Peugeot,3008,8.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
160000,2018,1,Diesel,185000,Renault,Megane,6.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
178000,2020,0,Diesel,2500,Peugeot,Autres,6.0,5,WW au Maroc,1,Très bon,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
70000,2007,0,Diesel,225000,Seat,Leon,8.0,5,WW au Maroc,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
207000,2024,0,Diesel,42500,Renault,Clio,6.0,5,WW au Maroc,1,Très bon,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
135000,2018,0,Diesel,115000,Renault,Kangoo,6.0,5,WW au Maroc,1,Moyen,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
132000,2020,0,Diesel,32500,Dacia,Sandero,6.0,5,WW au Maroc,0,Neuf,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
240000,2017,1,Diesel,145000,Audi,A4,8.0,5,WW au Maroc,1,Très bon,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
148000,2015,0,Diesel,185000,Skoda,Octavia,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
135000,2009,1,Diesel,275000,Mercedes-Benz,220,9.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
320000,2023,1,Diesel,57500,Volkswagen,Golf 8,8.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
205000,2018,1,Diesel,155000,Audi,A3,8.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
260000,2022,1,Diesel,115000,Skoda,Octavia,8.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
100000,2017,0,Diesel,195000,Renault,Clio,6.0,5,WW au Maroc,0,Très bon,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
67000,2013,0,Diesel,275000,Renault,Kangoo,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
235000,2018,1,Diesel,165000,Volkswagen,Tiguan,8.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
105000,2018,0,Diesel,2500,Fiat,Tipo,6.0,5,Inconnue,0,Très bon,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
60000,2006,0,Essence,275000,Honda,Autres,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
76000,2012,0,Diesel,175000,Peugeot,206,6.0,5,WW au Maroc,0,Très bon,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
230000,2022,1,Diesel,87500,Renault,Kadjar,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
46000,2003,0,Essence,195000,Citroen,C3,8.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,1.0,0.0,0.0,2
270000,2017,1,Diesel,185000,Mercedes-Benz,Classe E,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
335000,2020,1,Diesel,87500,Mercedes-Benz,Classe A,8.0,5,WW au Maroc,1,Très bon,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
340000,2019,1,Diesel,185000,Volkswagen,Tiguan,8.0,5,Dédouanée,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
115000,2011,0,Diesel,225000,Dacia,Duster,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
139000,2015,0,Diesel,125000,Ford,Autres,6.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
145000,2021,0,Diesel,57500,Citroen,C3,6.0,5,WW au Maroc,1,Très bon,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
240000,2016,1,Diesel,225000,BMW,X5,8.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
110000,2019,0,Essence,42500,Suzuki,Autres,7.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
46000,2006,0,Essence,225000,Dacia,Logan,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
20000,2000,0,Essence,7500,Citroen,Autres,5.0,5,Dédouanée,1,Moyen,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,1
32000,2000,0,Diesel,7500,Volkswagen,Autres,6.0,5,Dédouanée,1,Très bon,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
138000,2016,0,Diesel,185000,Dacia,Duster,6.0,5,WW au Maroc,0,Très bon,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
195000,2021,0,Diesel,105000,Dacia,Duster,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
284900,2025,1,Essence,2500,Nissan,Juke,6.0,5,WW au Maroc,0,Neuf,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,3
340000,2023,1,Diesel,42500,Ford,Kuga,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
11000,2011,0,Diesel,225000,Kia,Sportage,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
80000,2000,0,Diesel,375000,Mercedes-Benz,220,8.0,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
120000,2019,0,Essence,145000,Skoda,Autres,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
245000,2015,1,Diesel,195000,Mercedes-Benz,Classe CLA,11.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
28000,2011,0,Essence,105000,Autres,Autres,5.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.18709133094283906,0.0,0.0,1.0,0.0,0.0,2
163000,2023,0,Diesel,42500,Dacia,Sandero,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
83000,2010,0,Diesel,325000,Renault,Autres,6.0,5,Inconnue,0,Moyen,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,1
270000,2014,0,Diesel,135000,Mercedes-Benz,Autres,9.0,5,WW au Maroc,1,Moyen,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
90000,2012,1,Diesel,325000,Skoda,Autres,8.0,5,WW au Maroc,1,Très bon,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
67000,2007,1,Diesel,225000,Volkswagen,Touareg,10.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
110000,2009,0,Diesel,275000,Volkswagen,Caddy,8.0,5,Dédouanée,0,Très bon,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
85000,2009,0,Diesel,275000,Volkswagen,Polo,6.0,5,WW au Maroc,0,Très bon,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
128000,2012,0,Diesel,27500,Hyundai,ix35,8.0,5,WW au Maroc,0,Très bon,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
200000,2018,0,Diesel,105000,Peugeot,3008,8.0,5,WW au Maroc,0,Très bon,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
150000,2021,0,Diesel,115000,Dacia,Dokker,6.0,3,WW au Maroc,1,Très bon,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
45000,2010,0,Essence,17500,Suzuki,Autres,6.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,1.0,0.0,0.0,2
190000,2022,1,Diesel,7500,Dacia,Duster,5.0,5,WW au Maroc,0,Moyen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
20000,2005,0,Essence,275000,Suzuki,Autres,5.0,5,Inconnue,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,1.0,0.0,0.0,1
265000,2021,1,Diesel,165000,Hyundai,Santa Fe,9.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
37000,2000,0,Essence,145000,Fiat,Punto,6.0,5,Importée neuve,0,Moyen,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.18709133094283906,0.0,1.0,0.0,0.0,0.0,1
120000,2015,0,Diesel,225000,Peugeot,308,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
170000,2015,1,Diesel,135000,BMW,Autres,8.0,5,WW au Maroc,1,Très bon,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
169000,2015,1,Diesel,185000,Audi,A3,6.0,5,WW au Maroc,1,Très bon,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
99000,2018,0,Diesel,155000,Renault,Clio,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
172000,2015,0,Diesel,185000,Mercedes-Benz,Classe A,6.0,5,WW au Maroc,0,Très bon,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
123000,2007,0,Diesel,225000,Mercedes-Benz,Classe C,8.0,5,Dédouanée,0,Très bon,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
90000,2016,0,Essence,12500,Peugeot,301,7.0,5,Inconnue,1,Très bon,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0.18709133094283906,0.0,0.0,1.0,0.0,0.0,2
116000,2012,1,Diesel,22500,Seat,Leon,8.0,5,WW au Maroc,1,Neuf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
53000,2000,0,Diesel,275000,Mitsubishi,Autres,11.0,5,WW au Maroc,0,Moyen,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
153000,2022,0,Diesel,2500,Dacia,Logan,6.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
110000,2018,0,Diesel,145000,Dacia,Sandero,6.0,5,WW au Maroc,0,Très bon,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
225000,2021,1,Diesel,92500,Nissan,Qashqai,6.0,5,WW au Maroc,1,Neuf,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
75000,2006,0,Essence,135000,Honda,CR-V,11.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
107000,2019,0,Diesel,185000,Renault,Clio,6.0,5,Inconnue,0,Très bon,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
116000,2020,0,Diesel,135000,Fiat,Tipo,5.0,5,WW au Maroc,1,Très bon,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
16500,2000,0,Diesel,2500,Mercedes-Benz,Autres,10.0,5,Dédouanée,0,Moyen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,1
20000,2001,0,Essence,2500,Hyundai,Accent,7.0,5,WW au Maroc,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,1
125000,2019,0,Diesel,77500,Dacia,Logan,6.0,5,Dédouanée,0,Très bon,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
62000,2020,0,Essence,145000,Autres,Autres,6.0,5,WW au Maroc,1,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,1
329000,2020,1,Diesel,105000,Audi,Q5,8.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
121000,2022,0,Diesel,97500,Dacia,Sandero,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
53000,2007,0,Diesel,225000,Peugeot,206,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
85000,2018,0,Diesel,2500,Fiat,Punto,5.0,5,WW au Maroc,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
69000,2013,0,Diesel,12500,Dacia,Logan,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
101000,2018,0,Essence,87500,Hyundai,i10,6.0,5,WW au Maroc,0,Très bon,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
57000,2003,0,Essence,375000,BMW,Série 3,10.0,5,Dédouanée,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,2
350000,2020,1,Diesel,72500,Mercedes-Benz,Classe A,8.0,5,WW au Maroc,1,Très bon,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
175000,2022,1,Diesel,77500,Peugeot,2008,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
115000,2021,0,Essence,32500,Toyota,Yaris,4.0,5,WW au Maroc,1,Très bon,1,1,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
185000,2013,0,Diesel,145000,Land Rover,Range Rover Evoque,9.0,5,Dédouanée,0,Très bon,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
290000,2021,1,Diesel,87500,Jeep,Autres,9.0,5,WW au Maroc,1,Très bon,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
210000,2019,1,Hybride,115000,Toyota,C-HR,10.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.011143921816775645,0.0,0.0,0.0,0.0,1.0,2
62000,2000,0,Essence,97500,BMW,Série 3,9.0,5,Dédouanée,0,Très bon,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,2
15000,2000,0,Essence,57500,Renault,Autres,7.0,5,Dédouanée,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,1.0,0.0,0.0,0.0,0.0,2
145000,2020,0,Diesel,105000,Citroen,Berlingo,6.0,5,WW au Maroc,1,Très bon,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
114000,2019,0,Diesel,135000,Dacia,Logan,6.0,5,WW au Maroc,1,Neuf,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,3
100000,2015,0,Diesel,92500,Fiat,500,5.0,3,WW au Maroc,0,Très bon,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
215000,2020,1,Diesel,105000,Citroen,C5,8.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
65000,2012,0,Diesel,155000,Dacia,Autres,6.0,5,WW au Maroc,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
118000,2021,0,Diesel,115000,Dacia,Logan,6.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
59000,2005,0,Diesel,225000,Peugeot,206,6.0,5,WW au Maroc,0,Moyen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
170000,2017,0,Diesel,175000,Renault,Kadjar,7.0,5,WW au Maroc,1,Très bon,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
130000,2020,0,Diesel,67500,Dacia,Dokker,6.0,5,WW au Maroc,0,Très bon,0,0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
185000,2018,1,Diesel,125000,Opel,Insignia,8.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
175000,2014,1,Diesel,275000,BMW,Série 5,8.0,3,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
25000,2008,0,Essence,22500,Mitsubishi,Autres,6.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,1.0,0.0,0.0,2
265000,2018,1,Diesel,165000,Volkswagen,Tiguan,8.0,5,WW au Maroc,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
350000,2018,1,Hybride,97500,Autres,Autres,8.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011143921816775645,0.0,0.0,0.0,0.0,1.0,2
150000,2023,1,Essence,82500,Fiat,500,6.0,5,WW au Maroc,1,Neuf,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,3
29000,2000,0,Diesel,37500,Peugeot,Autres,8.0,5,Inconnue,0,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
240000,2023,0,Diesel,37500,Opel,Autres,6.0,5,WW au Maroc,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
192000,2017,0,Diesel,125000,Hyundai,Tucson,6.0,5,WW au Maroc,0,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
255000,2020,1,Essence,135000,Volvo,Autres,8.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
68000,2015,0,Essence,145000,Hyundai,i10,6.0,5,WW au Maroc,0,Très bon,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
250000,2018,0,Diesel,22500,Hyundai,Santa Fe,8.0,5,Dédouanée,1,Très bon,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.7994797159530338,1.0,0.0,0.0,0.0,0.0,2
99000,2017,0,Diesel,115000,Fiat,500,5.0,3,WW au Maroc,0,Très bon,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
36000,2002,0,Diesel,2500,Fiat,Palio,7.0,5,Inconnue,0,Moyen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,1
156000,2013,0,Diesel,175000,Volkswagen,Caddy,6.0,5,Inconnue,1,Très bon,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0.7994797159530338,0.0,0.0,1.0,0.0,0.0,2
125000,2020,0,Diesel,2500,Renault,Clio,7.0,5,WW au Maroc,0,Très bon,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
85000,2014,0,Diesel,225000,Fiat,Autres,5.0,5,WW au Maroc,0,Très bon,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,2
138000,2020,0,Essence,92500,Volkswagen,Polo,6.0,5,WW au Maroc,1,Très bon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18709133094283906,0.0,0.0,0.0,0.0,1.0,2
189000,2018,1,Diesel,105000,Renault,Kadjar,6.0,5,WW au Maroc,1,Moyen,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0.7994797159530338,0.0,0.0,0.0,0.0,1.0,1
